Table 1 from Chen & Kipping (2017), "Forecasted masses of seven thousand KOIs", MNRAS, submitted
Space-separated, plain-text, 2 columns
 
Column 1 = KOI number
Column 2 = Planet flag where "0" denotes no problems, "1" denotes that stellar posteriors were missing and "2" denotes transit posteriors were missing.

327.02	0
328.01	0
329.01	0
330.01	0
330.02	0
331.01	0
332.01	0
332.02	0
333.01	0
334.01	0
335.01	0
336.01	0
337.01	0
337.02	0
338.01	0
338.02	0
339.01	0
339.02	0
339.03	0
340.01	0
341.01	0
341.02	0
343.01	0
343.02	0
343.03	0
344.01	0
345.01	0
346.01	0
347.01	0
348.01	0
349.01	0
350.01	0
351.01	0
351.02	0
351.03	0
351.04	0
351.05	0
351.06	0
351.07	0
352.01	0
352.02	0
353.01	0
353.02	0
353.03	0
354.01	0
354.02	0
355.01	0
356.01	0
358.01	0
359.01	0
360.01	0
361.01	0
362.01	0
363.01	0
365.01	0
365.02	0
366.01	0
367.01	0
368.01	0
369.01	0
369.02	0
370.01	0
370.02	0
371.01	0
372.01	0
373.01	0
374.01	0
375.01	0
376.01	0
376.02	0
377.01	0
377.02	0
377.03	0
378.01	0
379.01	0
379.02	0
380.01	0
381.01	0
382.01	0
384.01	0
385.01	0
386.01	0
386.02	0
387.01	0
388.01	0
389.01	0
390.01	0
391.01	0
392.01	0
392.02	0
393.01	0
394.01	0
395.01	0
396.01	0
397.01	0
398.01	0
398.02	0
398.03	0
399.01	0
400.01	0
401.01	0
401.02	0
401.03	0
402.01	0
403.01	0
404.01	0
405.01	0
406.01	0
407.01	0
408.01	0
408.02	0
408.03	0
408.04	0
409.01	0
410.01	0
411.01	0
412.01	0
413.01	0
413.02	0
414.01	0
414.02	0
415.01	0
416.01	0
416.02	0
416.03	0
417.01	0
418.01	0
419.01	0
420.01	0
421.01	0
422.01	0
423.01	0
423.02	0
424.01	0
425.01	0
426.01	0
427.01	0
427.02	0
427.03	0
428.01	0
429.01	0
430.01	0
430.02	0
431.01	0
431.02	0
432.01	0
433.01	0
433.02	0
434.01	0
435.01	0
435.02	0
435.03	0
435.04	0
435.05	0
435.06	0
436.01	0
437.01	0
438.01	0
438.02	0
439.01	0
439.02	2
440.01	0
440.02	0
441.01	0
442.01	0
442.02	0
442.03	0
443.01	0
444.01	0
446.01	0
446.02	0
447.01	0
448.01	0
448.02	0
449.01	0
450.01	0
451.01	0
452.01	0
453.01	0
454.01	0
455.01	0
456.01	0
456.02	0
457.01	0
457.02	0
458.01	0
459.01	0
459.02	0
460.01	0
461.01	0
462.01	0
463.01	0
464.01	0
464.02	0
465.01	0
466.01	0
467.01	0
468.01	0
469.01	0
470.01	0
471.01	0
471.02	0
472.01	0
473.01	0
474.01	0
474.02	0
474.03	0
474.04	0
475.01	0
475.02	0
476.01	0
477.01	0
478.01	0
479.01	0
480.01	0
481.01	0
481.02	0
481.03	0
482.01	0
483.01	0
484.01	0
485.01	0
486.01	0
487.01	0
488.01	0
489.01	0
489.02	0
490.01	0
490.02	0
490.03	0
490.04	0
491.01	0
492.01	0
492.02	0
493.01	0
494.01	0
495.01	0
496.01	0
497.01	0
497.02	0
498.01	0
499.01	0
500.01	0
500.02	0
500.03	0
500.04	0
500.05	0
501.01	0
502.01	0
503.01	0
504.01	0
505.01	0
505.02	0
505.03	0
505.04	0
505.05	0
506.01	0
507.01	0
508.01	0
508.02	0
509.01	0
509.02	0
509.03	0
510.01	0
510.02	0
510.03	0
510.04	0
511.01	0
511.02	0
512.01	0
513.01	0
514.01	0
515.01	0
516.01	0
517.01	0
518.01	0
518.02	0
518.03	0
519.01	0
519.02	0
520.01	0
520.02	0
520.03	0
520.04	0
521.01	0
521.02	0
522.01	0
523.01	0
523.02	0
524.01	0
525.01	0
526.01	0
527.01	0
528.01	0
528.02	0
528.03	0
529.01	0
530.01	0
531.01	0
532.01	0
533.01	0
533.02	0
534.01	0
534.02	0
535.01	0
536.01	0
537.01	0
538.01	0
540.01	0
541.01	0
542.01	0
542.02	0
543.01	0
543.02	0
544.01	0
545.01	0
546.01	0
546.02	0
547.01	0
548.01	0
549.01	0
549.02	0
550.01	0
551.01	0
551.02	0
552.01	0
553.01	0
554.01	0
555.01	0
555.02	0
556.01	0
557.01	0
558.01	0
559.01	0
560.01	0
561.01	0
563.01	0
564.01	0
564.02	0
564.03	0
565.01	0
566.01	0
567.01	0
567.02	0
567.03	0
568.01	0
568.02	0
569.01	0
569.02	0
570.01	0
571.01	0
571.02	0
571.03	0
571.04	0
571.05	0
572.01	0
572.02	0
573.01	0
573.02	0
574.01	0
574.02	0
575.01	0
576.01	0
577.01	0
577.02	0
578.01	0
579.01	0
579.02	0
580.01	0
581.01	0
581.02	0
582.01	0
582.02	0
582.03	0
583.01	0
584.01	0
584.02	0
584.03	0
585.01	0
586.01	0
587.01	0
588.01	0
589.01	0
590.01	0
590.02	0
591.01	0
592.01	0
593.01	0
593.02	0
593.03	0
593.04	0
596.01	0
597.01	0
597.02	0
597.03	0
598.01	0
598.02	0
599.01	0
600.01	0
600.02	0
601.01	0
601.02	0
601.03	0
602.01	0
603.01	0
604.01	0
605.01	0
605.02	0
606.01	0
607.01	0
608.01	0
609.01	0
610.01	0
611.01	0
612.01	0
612.02	0
612.03	0
613.01	0
614.01	0
615.01	0
616.01	0
617.01	0
618.01	0
619.01	0
620.01	0
620.02	0
620.03	0
621.01	0
622.01	0
623.01	0
623.02	0
623.03	0
623.04	0
624.01	0
624.02	0
624.03	0
625.01	0
626.01	0
626.02	0
627.01	0
627.02	0
628.01	0
629.01	0
630.01	0
631.01	0
632.01	0
633.01	0
634.01	0
635.01	0
636.01	0
637.01	0
638.01	0
638.02	0
639.01	0
640.01	0
641.01	0
642.01	0
643.01	0
644.01	0
645.01	0
645.02	0
646.01	0
647.01	0
647.02	0
648.01	0
649.01	0
649.02	0
650.01	0
651.01	0
651.02	2
652.01	0
653.01	0
654.01	0
654.02	0
655.01	0
655.02	0
656.01	0
657.01	0
657.02	0
658.01	0
658.02	0
658.03	0
659.01	0
660.01	0
661.01	0
661.02	0
662.01	0
663.01	0
663.02	0
664.01	0
664.02	0
664.03	0
665.01	0
665.02	0
665.03	0
666.01	0
667.01	1
668.01	0
669.01	0
670.01	0
671.01	0
671.02	0
671.03	0
671.04	0
672.01	0
672.02	0
672.03	0
673.01	0
674.01	0
675.01	0
676.01	0
676.02	0
677.01	0
678.01	0
678.02	0
679.01	0
679.02	0
680.01	0
681.01	0
682.01	0
683.01	0
684.01	0
685.01	0
686.01	0
687.01	0
688.01	0
689.01	0
690.01	0
691.01	0
691.02	0
692.01	0
692.02	0
693.01	0
693.02	0
694.01	0
695.01	0
696.01	0
697.01	0
698.01	0
699.01	0
700.01	0
700.02	0
700.03	0
700.04	0
701.01	0
701.02	0
701.03	0
701.04	0
701.05	0
702.01	0
703.01	0
704.01	0
705.01	0
706.01	0
707.01	0
707.02	0
707.03	0
707.04	0
707.05	0
708.01	0
708.02	0
709.01	0
710.01	0
710.02	0
710.03	0
711.01	0
711.02	0
711.03	0
712.01	0
713.01	0
714.01	0
715.01	0
716.01	0
717.01	0
717.02	0
718.01	0
718.02	0
718.03	0
719.01	0
719.02	0
719.03	0
719.04	0
720.01	0
720.02	0
720.03	0
720.04	0
721.01	0
722.01	0
723.01	0
723.02	0
723.03	0
724.01	0
725.01	0
726.01	0
727.01	0
728.01	0
729.01	0
730.01	0
730.02	0
730.03	0
730.04	0
731.01	0
732.01	0
732.02	0
732.03	0
733.01	0
733.02	0
733.03	0
733.04	0
734.01	0
734.02	0
735.01	0
736.01	0
736.02	0
736.03	2
737.01	0
738.01	0
738.02	0
739.01	0
740.01	0
741.01	0
742.01	0
743.01	0
744.01	0
744.02	0
745.01	0
746.01	0
747.01	0
748.01	0
749.01	0
749.02	0
749.03	0
750.01	0
750.02	0
750.03	0
750.04	0
751.01	0
752.01	0
752.02	0
753.01	0
754.01	0
755.01	0
756.01	0
756.02	0
756.03	0
757.01	0
757.02	0
757.03	0
758.01	0
759.01	0
759.02	0
760.01	0
761.01	0
762.01	0
763.01	0
764.01	0
765.01	0
766.01	0
767.01	0
768.01	0
769.01	0
770.01	0
771.01	0
772.01	0
773.01	0
774.01	0
775.01	0
775.02	0
775.03	0
776.01	0
777.01	0
778.01	0
779.01	0
780.01	0
780.02	0
781.01	0
782.01	0
783.01	0
784.01	0
784.02	0
785.01	0
786.01	0
787.01	0
787.02	0
788.01	0
789.01	0
790.01	0
790.02	0
791.01	0
792.01	0
793.01	0
794.01	0
795.01	0
796.01	0
797.01	0
798.01	0
799.01	0
800.01	0
800.02	0
801.01	0
802.01	0
803.01	0
804.01	0
805.01	0
806.01	0
806.02	0
806.03	0
806.04	0
806.05	0
807.01	0
808.01	0
809.01	0
810.01	0
811.01	0
812.01	0
812.02	0
812.03	0
812.04	0
813.01	0
814.01	0
815.01	0
816.01	0
817.01	0
817.02	0
818.01	0
819.01	0
820.01	0
821.01	0
822.01	0
823.01	0
824.01	0
825.01	0
825.02	0
826.01	0
827.01	0
828.01	0
829.01	0
829.02	0
829.03	0
830.01	0
831.01	0
832.01	0
833.01	0
834.01	0
834.02	0
834.03	0
834.04	0
834.05	0
835.01	0
835.02	0
836.01	0
837.01	0
837.02	0
838.01	0
839.01	0
840.01	0
841.01	0
841.02	0
841.03	0
841.04	0
841.05	0
842.01	0
842.02	0
843.01	0
844.01	0
845.01	0
846.01	0
847.01	0
848.01	0
849.01	0
850.01	0
851.01	0
852.01	0
853.01	0
853.02	0
854.01	0
855.01	0
856.01	0
857.01	0
857.02	0
858.01	0
859.01	0
861.01	0
862.01	0
863.01	0
864.01	0
864.02	0
864.03	0
865.01	0
866.01	0
867.01	0
868.01	0
869.01	0
869.02	0
869.03	0
869.04	0
870.01	0
870.02	0
871.01	0
872.01	0
872.02	0
873.01	0
874.01	0
874.02	0
875.01	0
876.01	0
877.01	0
877.02	0
877.03	0
878.01	0
880.01	0
880.02	0
880.03	0
880.04	0
881.01	0
881.02	0
882.01	0
883.01	0
884.01	0
884.02	0
884.03	0
886.01	0
886.02	0
886.03	0
887.01	0
888.01	0
889.01	0
890.01	0
891.01	0
892.01	0
892.02	0
893.01	0
894.01	0
895.01	0
896.01	0
896.02	0
896.03	0
897.01	0
898.01	0
898.02	0
898.03	0
899.01	0
899.02	0
899.03	0
900.01	0
901.01	0
902.01	0
903.01	0
904.01	0
904.02	0
904.03	0
904.04	0
904.05	0
905.01	0
906.01	0
906.02	0
906.03	0
907.01	0
907.02	0
907.03	0
907.04	0
908.01	0
909.01	0
910.01	0
911.01	0
911.02	0
912.01	0
912.02	0
913.01	0
914.01	0
915.01	0
916.01	0
917.01	0
918.01	0
918.02	0
919.01	0
920.01	0
921.01	0
921.02	0
921.03	0
922.01	0
923.01	0
924.01	0
925.01	0
926.01	0
927.01	0
928.01	0
929.01	0
930.01	0
931.01	0
932.01	0
933.01	0
934.01	0
934.02	0
934.03	0
935.01	0
935.02	0
935.03	0
935.04	0
936.01	0
936.02	0
937.01	0
938.01	0
938.02	0
938.03	0
939.01	0
939.02	0
939.03	0
939.04	0
940.01	0
941.01	0
941.02	0
941.03	0
942.01	0
943.01	0
944.01	0
945.01	0
945.02	0
945.03	0
946.01	0
947.01	0
948.01	0
949.01	0
950.01	0
951.01	0
951.02	0
952.01	0
952.02	0
952.03	0
952.04	0
952.05	0
953.01	0
954.01	0
954.02	0
955.01	0
956.01	0
957.01	0
958.01	0
959.01	1
960.01	0
961.01	0
961.02	0
961.03	0
964.01	0
965.01	0
966.01	0
966.02	2
967.01	0
968.01	0
969.01	0
970.01	0
971.01	0
972.01	0
972.02	0
974.01	0
975.01	0
976.01	0
977.01	0
979.01	0
980.01	0
981.01	0
982.01	0
983.01	0
983.02	0
984.01	0
985.01	0
986.01	0
986.02	0
987.01	0
988.01	0
988.02	0
989.01	0
989.02	0
989.03	0
989.04	0
990.01	0
991.01	0
992.01	0
992.02	0
993.01	0
993.02	0
993.03	0
994.01	0
995.01	0
996.01	0
997.01	0
998.01	0
999.01	0
999.02	0
1000.01	0
1001.01	0
1001.02	0
1002.01	0
1003.01	0
1004.01	0
1005.01	0
1006.01	0
1007.01	0
1008.01	0
1009.01	0
1011.01	0
1012.01	0
1013.01	0
1014.01	0
1015.01	0
1015.02	0
1015.03	0
1016.01	0
1017.01	0
1018.01	0
1020.01	0
1021.01	0
1022.01	0
1023.01	0
1024.01	0
1025.01	0
1028.01	0
1029.01	0
1030.01	0
1031.01	0
1032.01	0
1034.01	0
1035.01	0
1036.01	0
1037.01	0
1038.01	0
1039.01	0
1040.01	0
1041.01	0
1042.01	0
1042.02	2
1043.01	0
1044.01	0
1045.01	0
1047.01	0
1048.01	0
1049.01	0
1050.01	0
1050.02	0
1051.01	0
1052.01	0
1052.02	0
1052.03	0
1052.04	0
1053.01	0
1053.02	0
1054.01	0
1055.01	0
1056.01	0
1057.01	0
1058.01	0
1059.01	0
1060.01	0
1060.02	0
1060.03	0
1060.04	0
1061.01	0
1062.01	0
1063.01	0
1064.01	0
1065.01	0
1066.01	0
1067.01	0
1068.01	0
1069.01	0
1069.02	0
1070.01	0
1070.02	0
1070.03	0
1071.01	0
1072.01	0
1073.01	0
1074.01	0
1075.01	0
1076.01	0
1077.01	0
1078.01	0
1078.02	0
1078.03	0
1079.01	0
1080.01	0
1081.01	0
1082.01	0
1082.02	0
1082.03	0
1082.04	0
1083.01	0
1084.01	0
1085.01	0
1086.01	0
1087.01	0
1088.01	0
1089.01	0
1089.02	0
1090.01	0
1091.01	0
1092.01	0
1093.01	0
1094.01	0
1095.01	0
1096.01	0
1097.01	0
1098.01	0
1099.01	0
1100.01	0
1101.01	0
1101.02	0
1102.01	0
1102.02	0
1102.03	0
1102.04	0
1103.01	0
1104.01	0
1105.01	0
1106.01	0
1106.02	0
1107.01	0
1108.01	0
1108.02	0
1108.03	0
1110.01	0
1111.01	0
1112.01	0
1113.01	0
1113.02	0
1114.01	0
1115.01	0
1116.01	0
1117.01	0
1118.01	0
1119.01	0
1119.02	0
1120.01	0
1121.01	0
1122.01	0
1123.01	0
1124.01	0
1125.01	0
1126.01	0
1127.01	0
1127.02	0
1127.03	0
1128.01	0
1129.01	0
1130.01	0
1131.01	0
1132.01	0
1132.02	2
1133.01	0
1134.01	0
1134.02	2
1135.01	0
1136.01	0
1137.01	0
1138.01	0
1139.01	0
1140.01	0
1141.01	0
1142.01	0
1143.01	0
1144.01	0
1145.01	0
1146.01	0
1147.01	0
1148.01	0
1148.02	0
1150.01	0
1151.01	0
1151.02	0
1151.03	0
1151.04	0
1151.05	0
1152.01	0
1153.01	0
1154.01	0
1155.01	0
1156.01	0
1157.01	0
1158.01	0
1159.01	0
1160.01	0
1161.01	0
1161.02	0
1161.03	0
1162.01	0
1163.01	0
1163.02	0
1164.01	0
1165.01	0
1165.02	0
1166.01	0
1167.01	0
1168.01	0
1169.01	0
1170.01	0
1171.01	0
1172.01	0
1173.01	0
1174.01	0
1175.01	0
1175.02	0
1176.01	0
1177.01	0
1178.01	0
1179.01	0
1180.01	0
1181.01	0
1182.01	0
1183.01	0
1184.01	0
1185.01	0
1186.01	0
1187.01	0
1188.01	0
1189.01	0
1190.01	0
1191.01	0
1192.01	0
1192.02	0
1193.01	0
1194.01	0
1194.02	0
1194.03	0
1195.01	0
1196.01	0
1196.02	0
1196.03	0
1197.01	0
1198.01	0
1198.02	0
1198.03	0
1198.04	2
1199.01	0
1200.01	0
1201.01	0
1202.01	0
1203.01	0
1203.02	0
1203.03	0
1204.01	0
1205.01	0
1206.01	0
1207.01	0
1208.01	0
1209.01	0
1210.01	0
1211.01	0
1212.01	0
1213.01	0
1214.01	0
1215.01	0
1215.02	0
1216.01	0
1217.01	0
1218.01	0
1220.01	0
1221.01	0
1221.02	0
1222.01	0
1223.01	0
1224.01	0
1225.01	0
1226.01	0
1227.01	0
1228.01	0
1230.01	0
1231.01	0
1231.02	0
1232.01	0
1233.01	0
1234.01	0
1235.01	0
1236.01	0
1236.02	0
1236.03	0
1237.01	0
1238.01	0
1239.01	0
1239.02	0
1240.01	0
1240.02	0
1241.01	0
1241.02	0
1242.01	0
1243.01	0
1244.01	0
1245.01	0
1246.01	0
1247.01	0
1248.01	0
1249.01	0
1250.01	0
1250.02	0
1251.01	0
1252.01	0
1253.01	0
1254.01	1
1255.01	0
1256.01	0
1257.01	0
1258.01	0
1258.02	0
1258.03	0
1259.01	0
1260.01	0
1261.01	0
1261.02	0
1262.01	0
1263.01	0
1264.01	0
1265.01	0
1266.01	0
1267.01	0
1268.01	0
1269.01	0
1270.01	0
1270.02	0
1271.01	0
1272.01	0
1273.01	0
1274.01	0
1275.01	0
1276.01	0
1276.02	0
1277.01	0
1278.01	0
1278.02	0
1278.03	0
1278.04	0
1279.01	0
1279.02	0
1280.01	0
1281.01	0
1282.01	0
1283.01	0
1284.01	0
1285.01	0
1286.01	0
1287.01	0
1288.01	0
1289.01	0
1290.01	0
1291.01	0
1292.01	0
1293.01	0
1294.01	0
1295.01	0
1296.01	0
1297.01	0
1298.01	0
1298.02	0
1299.01	0
1300.01	0
1301.01	0
1301.02	0
1302.01	0
1303.01	0
1304.01	0
1305.01	0
1305.02	0
1306.01	0
1306.02	0
1306.03	0
1306.04	0
1307.01	0
1307.02	0
1308.01	0
1309.01	0
1310.01	0
1310.02	0
1311.01	0
1312.01	0
1312.02	0
1313.01	0
1314.01	0
1315.01	0
1316.01	0
1316.02	2
1317.01	0
1318.01	0
1319.01	0
1319.02	0
1320.01	0
1321.01	0
1322.01	0
1323.01	0
1324.01	0
1325.01	0
1326.01	0
1327.01	0
1328.01	0
1329.01	0
1330.01	0
1330.02	0
1331.01	0
1332.01	0
1332.02	0
1332.03	0
1333.01	0
1334.01	0
1334.02	0
1335.01	0
1336.01	0
1336.02	0
1336.03	0
1336.04	0
1337.01	0
1338.01	0
1338.02	0
1338.03	0
1339.01	0
1340.01	0
1341.01	0
1342.01	0
1342.02	0
1343.01	0
1344.01	0
1345.01	0
1346.01	0
1347.01	0
1348.01	0
1349.01	0
1350.01	0
1351.01	0
1352.01	0
1353.01	0
1353.02	0
1354.01	0
1355.01	0
1357.01	0
1358.01	0
1358.02	0
1358.03	0
1358.04	0
1359.01	0
1359.02	0
1360.01	0
1360.02	0
1360.03	0
1361.01	0
1362.01	0
1363.01	0
1363.02	0
1364.01	0
1364.02	0
1364.03	0
1364.04	0
1364.05	0
1365.01	0
1366.01	0
1366.02	0
1367.01	0
1368.01	0
1369.01	0
1370.01	0
1371.01	0
1373.01	0
1374.01	0
1375.01	0
1376.01	0
1377.01	0
1378.01	0
1378.02	0
1379.01	0
1380.01	0
1381.01	0
1382.01	0
1383.01	0
1384.01	0
1385.01	0
1386.01	0
1387.01	0
1388.01	0
1389.01	0
1390.01	0
1391.01	0
1392.01	0
1393.01	0
1394.01	0
1395.01	0
1396.01	0
1396.02	0
1397.01	0
1398.01	0
1399.01	0
1400.01	0
1401.01	0
1402.01	0
1403.01	0
1404.01	0
1404.02	0
1405.01	0
1406.01	0
1407.01	0
1408.01	0
1408.02	0
1409.01	0
1410.01	0
1411.01	0
1412.01	0
1413.01	0
1413.02	0
1413.03	0
1414.01	0
1415.01	0
1416.01	0
1417.01	0
1418.01	0
1419.01	0
1420.01	0
1421.01	0
1422.01	0
1422.02	0
1422.03	0
1422.04	0
1422.05	0
1423.01	0
1424.01	0
1425.01	0
1426.01	0
1426.02	0
1426.03	0
1427.01	0
1428.01	0
1429.01	0
1430.01	0
1430.02	0
1430.03	0
1431.01	0
1432.01	0
1432.02	0
1432.03	0
1432.04	0
1433.01	0
1434.01	0
1435.01	0
1435.02	0
1436.01	0
1436.02	0
1436.03	0
1437.01	0
1438.01	0
1439.01	0
1440.01	0
1441.01	0
1442.01	0
1443.01	0
1444.01	0
1445.01	0
1445.02	0
1445.03	0
1446.01	0
1447.01	0
1447.02	0
1448.01	0
1449.01	0
1450.01	0
1451.01	0
1452.01	0
1453.01	0
1454.01	0
1455.01	0
1456.01	0
1457.01	0
1458.01	0
1459.01	0
1460.01	0
1461.01	0
1462.01	1
1463.01	0
1464.01	0
1465.01	0
1466.01	0
1467.01	0
1468.01	0
1469.01	0
1470.01	0
1471.01	0
1472.01	0
1473.01	0
1474.01	0
1475.01	0
1475.02	0
1475.03	0
1476.01	0
1477.01	0
1478.01	0
1479.01	0
1480.01	0
1480.02	0
1481.01	0
1482.01	0
1483.01	0
1484.01	0
1485.01	0
1486.01	0
1486.02	0
1487.01	0
1488.01	0
1489.01	0
1490.01	0
1491.01	0
1492.01	0
1493.01	0
1494.01	0
1495.01	0
1496.01	0
1497.01	0
1498.01	0
1498.02	3
1499.01	0
1499.02	0
1499.03	0
1500.01	0
1501.01	0
1502.01	0
1503.01	0
1504.01	0
1505.01	0
1506.01	0
1507.01	0
1508.01	0
1510.01	0
1511.01	0
1512.01	0
1513.01	0
1514.01	0
1515.01	0
1515.02	0
1516.01	0
1517.01	0
1518.01	0
1519.01	0
1519.02	0
1520.01	0
1521.01	0
1522.01	0
1522.02	0
1523.01	0
1524.01	0
1525.01	0
1525.02	0
1526.01	0
1527.01	0
1528.01	0
1529.01	0
1529.02	0
1530.01	0
1531.01	0
1532.01	0
1533.01	0
1534.01	0
1534.02	0
1535.01	0
1536.01	0
1537.01	0
1538.01	0
1539.01	0
1540.01	0
1541.01	0
1541.02	2
1542.01	0
1543.01	0
1544.01	0
1545.01	0
1546.01	0
1547.01	0
1548.01	0
1549.01	0
1550.01	0
1551.01	0
1552.01	0
1553.01	0
1554.01	0
1555.01	0
1556.01	0
1557.01	0
1557.02	0
1557.03	0
1557.04	0
1558.01	0
1559.01	0
1560.01	0
1561.01	0
1562.01	0
1562.02	0
1563.01	0
1563.02	0
1563.03	0
1563.04	0
1564.01	0
1565.01	0
1566.01	0
1567.01	0
1567.02	0
1567.03	0
1567.04	0
1568.01	0
1569.01	0
1570.01	0
1571.01	0
1572.01	0
1573.01	0
1573.02	0
1574.01	0
1574.02	0
1574.03	0
1575.01	0
1576.01	0
1576.02	0
1576.03	0
1577.01	0
1578.01	0
1579.01	0
1580.01	0
1581.01	0
1581.02	0
1582.01	0
1583.01	0
1584.01	0
1585.01	0
1586.01	0
1587.01	0
1588.01	0
1589.01	0
1589.02	0
1589.03	0
1589.04	0
1589.05	0
1590.01	0
1590.02	0
1590.03	0
1591.01	0
1592.01	0
1593.01	0
1593.02	0
1594.01	0
1595.01	0
1596.01	0
1596.02	0
1597.01	0
1598.01	0
1598.02	0
